woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
warmińsko-mazurskie,piski,2020,302816013000,7,183,216,188,137.0,38.0,13.0
warmińsko-mazurskie,szczycienski,2020,302817022000,10,84,80,195,94.0,31.0,70.0
warmińsko-mazurskie,wegorzewski,2020,302819012000,2,88,65,168,77.0,15.0,76.0
wielkopolskie,chodzieski,2020,303001022000,32,107,143,640,159.0,128.0,353.0
wielkopolskie,czarnkowsko-trzcianecki,2020,203002000000,21,159,182,446,210.0,90.0,146.0
wielkopolskie,gnieznienski,2020,303003023000,9,176,193,679,288.0,30.0,361.0
wielkopolskie,gostynski,2020,303004013000,19,63,87,460,268.0,142.0,50.0
wielkopolskie,grodziski,2020,303005012000,40,69,68,248,109.0,50.0,89.0
wielkopolskie,jarocinski,2020,303006012000,15,76,173,564,244.0,80.0,240.0
wielkopolskie,kaliski,2020,303007012000,9,86,101,386,173.0,86.0,127.0
wielkopolskie,kolski,2020,303009022000,9,140,152,485,219.0,74.0,192.0
wielkopolskie,koninski,2020,303010013000,13,169,160,628,237.0,184.0,207.0
wielkopolskie,koscianski,2020,303011023000,14,156,177,434,231.0,76.0,127.0
wielkopolskie,krotoszynski,2020,303012023000,19,96,97,429,158.0,124.0,147.0
wielkopolskie,kepinski,2020,303008012000,15,61,101,267,134.0,63.0,70.0
wielkopolskie,leszczynski,2020,303013012000,16,54,74,302,104.0,73.0,125.0
wielkopolskie,m. kalisz,2020,253061011000,25,123,145,416,213.0,28.0,175.0
wielkopolskie,m. konin,2020,253062011000,23,4,129,421,214.0,37.0,170.0
wielkopolskie,m. leszno,2020,253063011000,0,59,98,233,153.0,41.0,39.0
wielkopolskie,m. poznan,2020,253064011000,21,94,1055,2863,1798.0,351.0,714.0
wielkopolskie,miedzychodzki,2020,303014012000,4,87,79,134,77.0,16.0,41.0
wielkopolskie,nowotomyski,2020,303015012000,15,69,92,258,101.0,45.0,112.0
wielkopolskie,obornicki,2020,203016000000,25,46,87,305,120.0,34.0,151.0
wielkopolskie,ostrowski,2020,303017023000,31,560,599,2050,787.0,712.0,551.0
wielkopolskie,ostrzeszowski,2020,303018012000,8,51,61,230,106.0,45.0,79.0
wielkopolskie,pilski,2020,303019022000,76,258,414,976,420.0,114.0,442.0
wielkopolskie,pleszewski,2020,303020012000,7,98,161,333,171.0,40.0,122.0
wielkopolskie,poznanski,2020,303021033000,122,483,600,2245,919.0,517.0,809.0
wielkopolskie,rawicki,2020,303022013000,10,122,114,410,161.0,114.0,135.0
wielkopolskie,szamotulski,2020,303024022000,28,110,143,556,204.0,167.0,185.0
wielkopolskie,slupecki,2020,303023022000,11,89,105,265,137.0,40.0,88.0
wielkopolskie,turecki,2020,303027022000,9,145,188,439,172.0,148.0,119.0
wielkopolskie,wolsztynski,2020,303029012000,15,46,49,209,73.0,57.0,79.0
wielkopolskie,wrzesinski,2020,303030012000,12,95,94,324,192.0,77.0,55.0
wielkopolskie,wagrowiecki,2020,303028022000,35,74,168,519,191.0,74.0,254.0
wielkopolskie,zlotowski,2020,303031023000,17,93,177,432,213.0,36.0,183.0
wielkopolskie,sredzki,2020,303025012000,38,70,113,317,165.0,39.0,113.0
wielkopolskie,sremski,2020,303026012000,42,66,97,421,153.0,25.0,243.0
zachodniopomorskie,bialogardzki,2020,303201011000,2,51,36,217,95.0,65.0,57.0
zachodniopomorskie,choszczenski,2020,303202012000,8,65,99,102,83.0,7.0,12.0
zachodniopomorskie,drawski,2020,303203013000,32,141,146,319,121.0,120.0,78.0
zachodniopomorskie,goleniowski,2020,203204000000,47,169,188,365,182.0,84.0,99.0
zachodniopomorskie,gryficki,2020,303205012000,36,68,97,482,189.0,128.0,165.0
zachodniopomorskie,gryfinski,2020,303206012000,17,157,165,577,252.0,139.0,186.0
zachodniopomorskie,kamienski,2020,303207013000,26,95,97,323,125.0,95.0,103.0
zachodniopomorskie,koszalinski,2020,303209012000,44,103,116,296,137.0,76.0,83.0
zachodniopomorskie,kolobrzeski,2020,303208022000,22,83,146,295,186.0,56.0,53.0
zachodniopomorskie,m. koszalin,2020,253261011000,0,90,169,69,36.0,0.0,33.0
zachodniopomorskie,m. szczecin,2020,253262011000,50,2755,1128,524,306.0,30.0,188.0
zachodniopomorskie,m. swinoujscie,2020,253263011000,12,108,54,96,79.0,13.0,4.0
zachodniopomorskie,mysliborski,2020,303210013000,22,80,82,134,70.0,42.0,22.0
zachodniopomorskie,policki,2020,303211012000,13,233,184,442,369.0,68.0,5.0
zachodniopomorskie,pyrzycki,2020,303212012000,5,55,69,139,74.0,37.0,28.0
zachodniopomorskie,stargardzki,2020,303214023000,19,322,349,190,110.0,40.0,40.0
zachodniopomorskie,szczecinecki,2020,303215023000,22,96,107,360,135.0,105.0,120.0
zachodniopomorskie,slawienski,2020,303213011000,8,67,59,56,42.0,5.0,9.0
zachodniopomorskie,walecki,2020,303217023000,9,137,200,225,133.0,32.0,60.0
zachodniopomorskie,lobeski,2020,303218013000,8,69,102,181,76.0,42.0,63.0
zachodniopomorskie,swidwinski,2020,303216022000,31,119,158,516,163.0,154.0,199.0
łódzkie,belchatowski,2020,201001000000,30,143,171,419,210.0,111.0,98.0
łódzkie,brzezinski,2020,301021011000,8,37,35,117,59.0,11.0,47.0
łódzkie,kutnowski,2020,301002022000,22,209,196,529,298.0,47.0,184.0
łódzkie,m. piotrkow trybunalski,2020,251062011000,25,157,176,10,10.0,0.0,0.0
łódzkie,m. skierniewice,2020,251063011000,3,106,106,293,199.0,91.0,3.0
łódzkie,m. lodz,2020,251061011000,138,345,1463,1483,938.0,209.0,336.0
łódzkie,opoczynski,2020,301007012000,10,88,127,239,146.0,38.0,55.0
łódzkie,pabianicki,2020,301008032000,38,63,110,483,260.0,84.0,139.0
łódzkie,pajeczanski,2020,301009013000,3,49,72,147,91.0,12.0,44.0
łódzkie,piotrkowski,2020,301010012000,24,187,189,447,263.0,75.0,109.0
łódzkie,poddebicki,2020,301011012000,9,43,49,155,80.0,14.0,61.0
łódzkie,radomszczanski,2020,301012022000,52,182,159,405,266.0,55.0,84.0
łódzkie,rawski,2020,301013023000,4,52,70,277,139.0,88.0,50.0
łódzkie,sieradzki,2020,301014023000,25,183,192,395,221.0,54.0,120.0
łódzkie,skierniewicki,2020,301015012000,6,52,75,102,77.0,15.0,10.0
łódzkie,tomaszowski,2020,301016022000,11,202,214,452,324.0,56.0,72.0
łódzkie,wielunski,2020,301017012000,20,74,83,260,149.0,35.0,76.0
łódzkie,wieruszowski,2020,301018012000,18,45,51,74,46.0,14.0,14.0
łódzkie,zdunskowolski,2020,301019023000,8,51,52,104,74.0,16.0,14.0
łódzkie,zgierski,2020,301020043000,47,283,295,736,494.0,138.0,104.0
łódzkie,laski,2020,301003012000,2,38,64,108,66.0,24.0,18.0
łódzkie,lowicki,2020,301005022000,15,111,148,359,246.0,52.0,61.0
łódzkie,lodzki wschodni,2020,301006022000,9,54,76,154,111.0,23.0,20.0
łódzkie,leczycki,2020,301004022000,13,59,77,212,111.0,44.0,57.0
śląskie,bielski,2020,302402022000,26,209,203,680,326.0,79.0,275.0
śląskie,bierunsko-ledzinski,2020,302414011000,12,57,93,306,144.0,38.0,124.0
