woj,pow,rok,kod,odsetek_ogol,odsetek_kobiety,odsetek_mezczyzni,odsetek_dzieci,liczba_ludnosci,liczba_ludnosci_mezczyzni,liczba_ludnosci_kobiety,liczba_dzieci
podlaskie,moniecki,2023,2008000,0.4336188436830835,0.4033970276008493,0.10259179265658747,0.9579639691163855,37360,18520,18840,6994
podlaskie,sejnenski,2023,2009000,0.42895442359249336,0.5229455709711847,0.07551240560949299,0.6886657101865136,18650,9270,9370,3485
podlaskie,siemiatycki,2023,2010000,0.6865157480314961,0.7091172214182344,0.21597187343043697,1.251934167956112,40640,19910,20730,7109
podlaskie,sokolski,2023,2011000,0.6040816326530613,0.43142305215711524,0.2186154355746936,1.5190778303994281,61250,30190,31060,11191
podlaskie,suwalski,2023,2012000,0.5600461893764435,0.5548996458087367,0.1751412429378531,0.8954061770049312,34640,17700,16940,7706
podlaskie,wysokomazowiecki,2023,2013000,0.5036510016850777,0.37636432066240116,0.13785394932935918,1.1827956989247312,53410,26840,26570,11160
podlaskie,zambrowski,2023,2014000,0.4761904761904762,0.5667627281460135,0.17031630170316303,0.5252477020413036,41370,20550,20820,8377
podlaskie,lomzynski,2023,2007000,0.4998992138681717,0.47986986579910534,0.14788169464428458,0.8677801623588691,49610,25020,24590,10717
pomorskie,bytowski,2023,2201000,0.538562091503268,0.4612978889757623,0.11536444677503932,1.0753293548023872,76500,38140,38370,17762
pomorskie,chojnicki,2023,2202000,0.43740887315142674,0.4487704918032787,0.07623888182973317,0.7331704065763164,96020,47220,48800,22505
pomorskie,czluchowski,2023,2203000,0.36130974783590514,0.5048255382331106,0.08778625954198473,0.29628299515173284,53140,26200,26940,11138
pomorskie,gdanski,2023,2204000,0.2459576406285584,0.19147344801795063,0.01695463863499746,0.565818448739907,131730,64879,66850,32696
pomorskie,kartuski,2023,2205000,0.5500292568753657,0.42445482866043616,0.197968220890857,0.8231467982505326,153810,76780,77040,44585
pomorskie,koscierski,2023,2206000,0.6454293628808864,0.4685777287761852,0.09184525466184247,1.4796894340047262,72200,35930,36280,17774
pomorskie,kwidzynski,2023,2207000,0.23955084217092953,0.1624815361890694,0.03035669112066785,0.6535947712418301,80150,39530,40620,17442
pomorskie,leborski,2023,2208000,0.4522613065326633,0.4295796256520405,0.07078507078507078,0.9047174553026496,63680,31080,32590,13927
pomorskie,m. gdansk,2023,2261000,0.26017194328744075,0.3040448475882742,0.04295010845986985,0.4314898633244737,487370,230500,256870,89921
pomorskie,m. gdynia,2023,2262000,0.21767071603300303,0.2048315221640216,0.045021186440677964,0.5017157732812685,241190,113280,127910,42255
pomorskie,m. sopot,2023,2264000,0.4764890282131662,0.48032407407407407,0.21872863978127133,0.8122941822173435,31900,14630,17280,4555
pomorskie,m. slupsk,2023,2263000,0.3309941520467836,0.36276223776223776,0.045283018867924525,0.683371298405467,85500,39750,45760,14487
pomorskie,malborski,2023,2209000,0.44187963726298435,0.5198973042362003,0.07799253984401493,0.6758407295822816,60650,29490,31160,12281
pomorskie,nowodworski,2023,2210000,0.47576568539994046,0.37802717070289427,0.04790419161676647,1.3068013068013067,33630,16700,16930,6734
pomorskie,pucki,2023,2211000,0.5313113680994981,0.38089089735313103,0.2013274336283186,0.9986320109439124,91660,45200,46470,21930
pomorskie,starogardzki,2023,2213000,0.5258531127627267,0.5160984848484849,0.12467616580310881,0.8769506974174838,125130,61760,63360,28964
pomorskie,sztumski,2023,2216000,0.5425143453312468,0.43613707165109034,0.16238868517548455,1.172022684310019,38340,19090,19260,7935
pomorskie,slupski,2023,2212000,0.3489458926160557,0.4084594650632386,0.049937578027465665,0.5467598535634479,96290,48060,48230,21033
pomorskie,tczewski,2023,2214000,0.46026609133405255,0.3380876914949815,0.05693296602387512,1.1884689723238886,111240,54450,56790,24317
pomorskie,wejherowski,2023,2215000,0.510350838962737,0.45646007048912574,0.14322341083900628,0.8453145171273454,229450,113110,116330,56547
warmińsko-mazurskie,bartoszycki,2023,2801000,0.8980444275678755,0.9407407407407408,0.1207165109034268,1.894206549118388,52670,25680,27000,9925
warmińsko-mazurskie,braniewski,2023,2802000,0.29506437768240346,0.2455953016550988,0.08086253369272238,0.6916019760056458,37280,18550,18730,7085
warmińsko-mazurskie,dzialdowski,2023,2803000,0.8270921523933572,0.6696571611662929,0.2019867549668874,1.8144392772737667,61420,30200,31210,13117
warmińsko-mazurskie,elblaski,2023,2804000,0.49870705578130775,0.40475306349795764,0.04775900073475386,1.3315339631129104,54140,27220,26930,11115
warmińsko-mazurskie,elcki,2023,2805000,0.3339370613538601,0.41841930484835066,0.05791058605513088,0.42909360597552576,88340,43170,45170,18877
warmińsko-mazurskie,gizycki,2023,2806000,0.47636769631559356,0.6111313204801746,0.16380952380952382,0.43086939869781693,53740,26250,27490,10444
warmińsko-mazurskie,goldapski,2023,2818000,0.5631536604987932,0.5573248407643312,0.08943089430894309,1.1281070745697896,24860,12300,12560,5230
warmińsko-mazurskie,ilawski,2023,2807000,0.5318793813285858,0.4704330622114751,0.09013068949977468,1.14134311627433,89870,44380,45490,19626
warmińsko-mazurskie,ketrzynski,2023,2808000,0.5013146362839614,0.5838170023898942,0.15135135135135136,0.6836486233377037,57050,27750,29290,10678
warmińsko-mazurskie,lidzbarski,2023,2809000,0.6661421452924207,0.48692977960020506,0.10209564750134337,1.9191226867717615,38130,18610,19510,7295
warmińsko-mazurskie,m. elblag,2023,2861000,0.3205809422600071,0.42456021650879566,0.03903345724907063,0.4427608599399813,112920,53800,59120,20327
warmińsko-mazurskie,m. olsztyn,2023,2862000,0.15898631283246667,0.1776933392936969,0.020557625594243865,0.2915545303088556,167310,77830,89480,31212
warmińsko-mazurskie,mragowski,2023,2810000,0.3096692647988203,0.3492193919474117,0.021616947686986597,0.6345318935767561,47470,23130,24340,8983
warmińsko-mazurskie,nidzicki,2023,2811000,0.4924491135915955,0.3527106466361855,0.15841584158415842,1.1686414543093655,30460,15150,15310,6161
warmińsko-mazurskie,nowomiejski,2023,2812000,0.4504289799809342,0.6309297912713473,0.062230732407850646,0.44689253793390143,41960,20890,21080,9622
warmińsko-mazurskie,olecki,2023,2813000,0.8750000000000001,0.6828057107386716,0.13215859030837004,2.2460054265902927,32000,15890,16110,6634
warmińsko-mazurskie,olsztynski,2023,2814000,0.3233007466707721,0.3685727286516002,0.06251953735542357,0.4855573276625908,129910,63980,65930,28215
warmińsko-mazurskie,ostrodzki,2023,2815000,0.40981124457454327,0.357355568790947,0.12114989733059547,0.8265689962383687,99070,48700,50370,20204
warmińsko-mazurskie,piski,2023,2816000,0.6349817202232058,0.81132797550708,0.18962848297213622,0.6604766918732651,51970,25840,26130,10447
warmińsko-mazurskie,szczycienski,2023,2817000,0.3186053501653141,0.20244120273891036,0.024279210925644917,1.0062148564664102,66540,32950,33590,13516
warmińsko-mazurskie,wegorzewski,2023,2819000,0.576923076923077,0.5167464114832536,0.20270270270270271,1.177086058069579,20800,10360,10450,3823
wielkopolskie,chodzieski,2023,3001000,0.847157708471577,0.6060606060606061,0.27137042062415195,1.9528332088357698,45210,22110,23100,9371
wielkopolskie,czarnkowsko-trzcianecki,2023,3002000,0.6196069031639501,0.569047619047619,0.3088057901085645,0.8375209380234505,83440,41450,42000,17910
wielkopolskie,gnieznienski,2023,3003000,0.6185421089879689,0.5078881815665651,0.1694669756662804,1.2496795693411946,141300,69040,72260,31208
wielkopolskie,gostynski,2023,3004000,0.3033188248095756,0.26180836707152494,0.11790512750205649,0.5025429886170986,73520,36470,37050,16516
wielkopolskie,grodziski,2023,3005000,0.5993017843289371,0.4971098265895954,0.21866458414681764,1.0007263336292471,51560,25610,25950,12391
wielkopolskie,jarocinski,2023,3006000,0.5476702508960574,0.441340782122905,0.10309278350515465,1.2295081967213115,69750,33950,35800,15372
wielkopolskie,kaliski,2023,3007000,0.26635855023108734,0.2537099090473911,0.1533135509396637,0.28393274691014364,82220,40440,41780,17962
wielkopolskie,kolski,2023,3009000,0.519862677783227,0.40067178502879075,0.25570318375532713,0.9404198519597137,81560,39890,41680,16482
wielkopolskie,koninski,2023,3010000,0.2530270102452654,0.24088943792464484,0.11548064918851435,0.34086067319982954,128840,64080,64760,28164
wielkopolskie,koscianski,2023,3011000,0.8001035732780942,0.601981203962408,0.3432796408766834,1.4897910731244064,77240,37870,39370,16848
wielkopolskie,krotoszynski,2023,3012000,0.45648691938067265,0.3830010493179434,0.11141304347826086,0.9456985967053081,74920,36800,38120,16390
wielkopolskie,kepinski,2023,3008000,0.39520743919885554,0.3646017699115044,0.20238525478857972,0.5121850475010326,55920,27670,28250,12105
wielkopolskie,leszczynski,2023,3013000,0.4065311562812396,0.3379721669980119,0.13739946380697052,0.6773068669527896,60020,29840,30180,14912
wielkopolskie,m. kalisz,2023,3061000,0.35108438909168993,0.2864583333333333,0.1087459509486349,0.8192799904317665,93140,43220,49920,16722
wielkopolskie,m. konin,2023,3062000,0.5054420754435665,0.7008690776562938,0.17202930869703725,0.31378877532723687,67070,31390,35670,11154
wielkopolskie,m. leszno,2023,3063000,0.2997502081598668,0.3440656565656566,0.049347902714134646,0.49522154648132055,60050,28370,31680,11510
wielkopolskie,m. poznan,2023,3064000,0.42548844810935293,0.46620939382333487,0.13812044739879792,0.6589050196582407,538440,251230,287210,91819
wielkopolskie,miedzychodzki,2023,3014000,0.35965158752458554,0.3850446428571429,0.14714204867006225,0.43524136111843836,35590,17670,17920,7582
wielkopolskie,nowotomyski,2023,3015000,0.2833200319233839,0.25170424750917675,0.04859611231101512,0.5691290600747342,75180,37040,38140,17395
wielkopolskie,obornicki,2023,3016000,0.44380207447712977,0.4577583305284416,0.07216494845360824,0.7750204933303525,58810,29100,29710,13419
wielkopolskie,ostrowski,2023,3017000,0.8076219319830904,0.8308678500986193,0.37999224505622337,0.9364307581487483,158490,77370,81120,33318
wielkopolskie,ostrzeszowski,2023,3018000,0.6981858163826279,0.6505240332490061,0.21189591078066916,1.206232199698442,54570,26900,27670,11938
wielkopolskie,pilski,2023,3019000,0.5822416302765648,0.45271178843567905,0.08647798742138366,1.5129845690628527,130530,63600,66930,26570
wielkopolskie,pleszewski,2023,3020000,0.2873469387755102,0.24878836833602583,0.036303630363036306,0.667070952092177,61250,30300,30950,13192
wielkopolskie,poznanski,2023,3021000,0.5391610573708375,0.4435466353881576,0.20643566622419557,0.8348761350612712,448660,218470,230190,113430
wielkopolskie,rawicki,2023,3022000,0.47269624573378843,0.3668798384382363,0.08307372793354102,1.1025189495444452,58600,28890,29710,13061
wielkopolskie,szamotulski,2023,3024000,0.5858607898756274,0.4188929258388544,0.2852685535992868,1.034131184153032,91660,44870,46790,20597
wielkopolskie,slupecki,2023,3023000,0.3248340901152637,0.22176022176022175,0.09855684618092223,0.791312400033673,57260,28410,28860,11879
wielkopolskie,turecki,2023,3027000,0.2988023212742314,0.27248613455510007,0.11133603238866396,0.4926679418072219,80990,39520,41470,17253
wielkopolskie,wolsztynski,2023,3029000,0.43585671431092293,0.2626123013130615,0.23440317345834838,0.7971123477214619,56670,27730,28940,13298
wielkopolskie,wrzesinski,2023,3030000,0.25441063666581437,0.21505376344086022,0.0732409102798849,0.49278219027189984,78220,38230,39990,17249
wielkopolskie,wagrowiecki,2023,3028000,0.49268221996812056,0.4067602406187339,0.20533880903490762,0.8180481881510833,69010,34090,34910,15647
wielkopolskie,zlotowski,2023,3031000,0.5066864784546805,0.4373348987378926,0.20764369545591332,0.8573220882414442,67300,33230,34070,14347
wielkopolskie,sredzki,2023,3025000,0.622185154295246,0.5750903713440683,0.16931933626820184,1.0547320410490308,59950,29530,30430,14032
wielkopolskie,sremski,2023,3026000,0.7519659239842726,0.45892169448010267,0.11713520749665328,2.047955688360907,61040,29880,31160,13721
zachodniopomorskie,bialogardzki,2023,3201000,0.1510029299075952,0.12389380530973451,0.009182736455463728,0.4322934922304007,44370,21780,22600,8559
zachodniopomorskie,choszczenski,2023,3202000,0.32192705988293563,0.3525211958946899,0.05449591280653951,0.6121247792819305,44420,22020,22410,8495
zachodniopomorskie,drawski,2023,3203000,0.3101644245142003,0.30803080308030806,0.1257142857142857,0.4663557628247834,53520,26250,27270,10507
zachodniopomorskie,goleniowski,2023,3204000,0.2617994100294985,0.31272727272727274,0.06979062811565305,0.3357112882920688,81360,40120,41250,16681
zachodniopomorskie,gryficki,2023,3205000,0.4677533664068037,0.4064470918009811,0.07526881720430108,1.1657793280704976,56440,27900,28540,10894
zachodniopomorskie,gryfinski,2023,3206000,0.4430873180873181,0.4629629629629629,0.16806722689075632,0.6520131746992002,76960,38080,38880,14877
zachodniopomorskie,kamienski,2023,3207000,0.4417761667421839,0.3849557522123894,0.09749303621169916,1.1297234125438256,44140,21540,22600,7701
zachodniopomorskie,koszalinski,2023,3209000,0.1861908456167572,0.2380952380952381,0.04047448550702077,0.22763487366264512,64450,32119,32340,13179
zachodniopomorskie,kolobrzeski,2023,3208000,0.33498435870698645,0.3038605230386052,0.07383100902378999,0.7755834829443446,76720,36570,40150,13925
zachodniopomorskie,m. koszalin,2023,3261000,0.22740193291642977,0.25576819889107494,0.028208744710860365,0.4480673720578709,105540,49630,55910,18524
zachodniopomorskie,m. szczecin,2023,3262000,0.38065129668183106,0.4588051542366263,0.0966393398121505,0.5284535091933441,389070,184190,204880,68691
zachodniopomorskie,m. swinoujscie,2023,3263000,0.07712082262210797,0.04435682602267127,0.0,0.3393665158371041,38900,18610,20290,6188
zachodniopomorskie,mysliborski,2023,3210000,0.4162648666023786,0.41087231352718073,0.13729977116704806,0.730110775427996,62220,30590,31640,11916
zachodniopomorskie,policki,2023,3211000,0.28747672253258844,0.3120728929384966,0.07853403141361257,0.3988810609200166,85920,42020,43900,19304
zachodniopomorskie,pyrzycki,2023,3212000,0.291128810766273,0.41028446389496714,0.03861003861003861,0.33698399326032014,36410,18130,18280,7122
zachodniopomorskie,stargardzki,2023,3214000,0.755730959778319,0.8198880474152124,0.2776349614395887,1.0101435245591146,119090,58350,60740,23759
zachodniopomorskie,szczecinecki,2023,3215000,0.46617161716171623,0.3082283570088448,0.25134142897486583,0.9543333804609077,72720,35410,37310,14146
zachodniopomorskie,slawienski,2023,3213000,0.16824196597353497,0.2293747687754347,0.04250386398763524,0.1530661054242801,52900,25880,27030,10453
zachodniopomorskie,walecki,2023,3217000,0.13999999999999999,0.1405152224824356,0.012305168170631667,0.3223793677204659,50000,24380,25620,9616
zachodniopomorskie,lobeski,2023,3218000,0.3863432165318958,0.32066508313539194,0.10876132930513595,0.8849557522123894,33390,16550,16840,6441
zachodniopomorskie,swidwinski,2023,3216000,0.5735430157261795,0.3825136612021858,0.08458646616541353,1.7763718213894637,43240,21280,21960,8219
łódzkie,belchatowski,2023,1001000,0.4337016574585635,0.4012956631275868,0.0697718272675844,0.9265764974530124,108600,53030,55570,22772
łódzkie,brzezinski,2023,1021000,0.2652519893899204,0.21766965428937263,0.07565337001375516,0.5750903713440683,30160,14540,15620,6086
łódzkie,kutnowski,2023,1002000,0.5415242086687989,0.5884843353090601,0.09208103130755065,1.0585571804442269,90670,43440,47240,16343
łódzkie,m. piotrkow trybunalski,2023,1062000,0.6734816596512326,0.5702992659514399,0.14469453376205788,1.634810898739325,66520,31100,35420,12295
łódzkie,m. skierniewice,2023,1063000,0.22797698096502877,0.3114478114478114,0.04201680672268908,0.22683452421458547,45180,21420,23760,8817
łódzkie,m. lodz,2023,1061000,0.5329591116836907,0.6278393859871892,0.10650808050263749,0.8756781108629137,652020,297630,354390,106546
łódzkie,opoczynski,2023,1007000,0.28698801894678183,0.360385144429161,0.07905138339920949,0.30710925248301096,71780,35420,36350,15304
łódzkie,pabianicki,2023,1008000,0.2796674225245654,0.25143220878421385,0.04268184243286502,0.6630950289829616,119070,56230,62840,22772
łódzkie,pajeczanski,2023,1009000,0.3087690407575134,0.33524121013900243,0.0538971807628524,0.5774278215223096,48580,24120,24460,9525
łódzkie,piotrkowski,2023,1010000,0.35286284953395475,0.40008745080892,0.0540662311331381,0.5625380093249543,90120,44390,45740,19732
łódzkie,poddebicki,2023,1011000,0.38109756097560976,0.391566265060241,0.0411522633744856,0.8325744763887082,39360,19440,19920,7687
łódzkie,radomszczanski,2023,1012000,0.5315458891909628,0.5119266055045871,0.2587694077055779,0.7605507779489984,106670,52170,54500,20117
łódzkie,rawski,2023,1013000,0.3667534722222222,0.4022250748823277,0.0836635843240863,0.5806117159149818,46080,22710,23370,9645
łódzkie,sieradzki,2023,1014000,0.3946896304269824,0.36615276804484936,0.06985294117647059,0.8666367310282893,111480,54400,57080,22270
łódzkie,skierniewicki,2023,1015000,0.3678221751786187,0.47393364928909953,0.047872340425531915,0.4751158094785604,37790,18800,18990,8419
łódzkie,tomaszowski,2023,1016000,0.22055500316369883,0.3133114073048295,0.028371477208246645,0.2164892657405737,110630,52870,57770,22172
łódzkie,wielunski,2023,1017000,0.3003168480506957,0.28002154011847064,0.09590973201692525,0.5545542769998614,72590,35450,37140,14426
łódzkie,wieruszowski,2023,1018000,0.24607961399276237,0.23866348448687352,0.05365853658536586,0.4731133164089545,41450,20500,20950,8666
